country,year,indicator,value
MNG,2013,gdp_growth,11.6489161878925
MNG,2014,gdp_growth,7.88522548204762
MNG,2015,gdp_growth,2.37983580731722
MNG,2016,gdp_growth,1.48978448679577
MNG,2017,gdp_growth,5.63687638694772
MNG,2018,gdp_growth,7.74488062024881
MNG,2019,gdp_growth,5.60224422064255
MNG,2020,gdp_growth,-4.55775197583431
MNG,2021,gdp_growth,1.63676957736662
MNG,2022,gdp_growth,5.0327096366527
MNG,2023,gdp_growth,7.4221127615025
MNG,2024,gdp_growth,5.12204539122661
MNG,1960,gdp_pc,
MNG,1961,gdp_pc,
MNG,1962,gdp_pc,
MNG,1963,gdp_pc,
MNG,1964,gdp_pc,
MNG,1965,gdp_pc,
MNG,1966,gdp_pc,
MNG,1967,gdp_pc,
MNG,1968,gdp_pc,
MNG,1969,gdp_pc,
MNG,1970,gdp_pc,
MNG,1971,gdp_pc,
MNG,1972,gdp_pc,
MNG,1973,gdp_pc,
MNG,1974,gdp_pc,
MNG,1975,gdp_pc,
MNG,1976,gdp_pc,
MNG,1977,gdp_pc,
MNG,1978,gdp_pc,
MNG,1979,gdp_pc,
MNG,1980,gdp_pc,
MNG,1981,gdp_pc,1425.47626748483
MNG,1982,gdp_pc,1507.62165500664
MNG,1983,gdp_pc,1557.43150759483
MNG,1984,gdp_pc,1610.00431155079
MNG,1985,gdp_pc,1660.20538347139
MNG,1986,gdp_pc,1770.29035350291
MNG,1987,gdp_pc,1784.58513378493
MNG,1988,gdp_pc,1827.38968091372
MNG,1989,gdp_pc,1860.84571911275
MNG,1990,gdp_pc,1823.45623781461
MNG,1991,gdp_pc,1613.69985423318
MNG,1992,gdp_pc,1462.6746723198
MNG,1993,gdp_pc,1418.0656069858
MNG,1994,gdp_pc,1432.28072706305
MNG,1995,gdp_pc,1499.26495210763
MNG,1996,gdp_pc,1509.32921132514
MNG,1997,gdp_pc,1546.08098489924
MNG,1998,gdp_pc,1575.67716165836
MNG,1999,gdp_pc,1601.31353865438
MNG,2000,gdp_pc,1598.31282040605
MNG,2001,gdp_pc,1625.46152259484
MNG,2002,gdp_pc,1680.65335337555
MNG,2003,gdp_pc,1775.64906676137
MNG,2004,gdp_pc,1942.36263694017
MNG,2005,gdp_pc,2060.26168223171
MNG,2006,gdp_pc,2209.74321787628
MNG,2007,gdp_pc,2403.72416258662
MNG,2008,gdp_pc,2576.71295838607
MNG,2009,gdp_pc,2498.72967493254
MNG,2010,gdp_pc,2611.67326563924
MNG,2011,gdp_pc,3010.81642672623
MNG,2012,gdp_pc,3318.16496597089
MNG,2013,gdp_pc,3628.90708069575
MNG,2014,gdp_pc,3830.35892049593
MNG,2015,gdp_pc,3838.92126989984
MNG,2016,gdp_pc,3817.91962716702
MNG,2017,gdp_pc,3956.2049437134
MNG,2018,gdp_pc,4183.85566447661
MNG,2019,gdp_pc,4337.8167085432
MNG,2020,gdp_pc,4066.03410882791
MNG,2021,gdp_pc,4063.53669849245
MNG,2022,gdp_pc,4205.88554513551
MNG,2023,gdp_pc,4456.53627552726
MNG,2024,gdp_pc,4626.79609644243
MNG,1960,inflation,
MNG,1961,inflation,
MNG,1962,inflation,
MNG,1963,inflation,
MNG,1964,inflation,
MNG,1965,inflation,
MNG,1966,inflation,
MNG,1967,inflation,
MNG,1968,inflation,
MNG,1969,inflation,
MNG,1970,inflation,
MNG,1971,inflation,
MNG,1972,inflation,
MNG,1973,inflation,
MNG,1974,inflation,
MNG,1975,inflation,
MNG,1976,inflation,
MNG,1977,inflation,
MNG,1978,inflation,
MNG,1979,inflation,
MNG,1980,inflation,
MNG,1981,inflation,
MNG,1982,inflation,
MNG,1983,inflation,
MNG,1984,inflation,
MNG,1985,inflation,
MNG,1986,inflation,
MNG,1987,inflation,
MNG,1988,inflation,
MNG,1989,inflation,
MNG,1990,inflation,
MNG,1991,inflation,
MNG,1992,inflation,
MNG,1993,inflation,268.150488882784
MNG,1994,inflation,87.580009329808
MNG,1995,inflation,0.0435161009571923
MNG,1996,inflation,46.8899521531102
MNG,1997,inflation,36.5561148948773
MNG,1998,inflation,9.35704217716548
MNG,1999,inflation,7.56494150307377
MNG,2000,inflation,11.5955387593327
MNG,2001,inflation,6.27736020484006
MNG,2002,inflation,0.91707468718427
MNG,2003,inflation,5.12899499422419
MNG,2004,inflation,8.24115449417619
MNG,2005,inflation,12.7165674066053
MNG,2006,inflation,5.09516661663157
MNG,2007,inflation,9.63096309630964
MNG,2008,inflation,27.9556650246306
MNG,2009,inflation,7.6195059351941
MNG,2010,inflation,10.0462065881651
MNG,2011,inflation,8.41121495327101
MNG,2012,inflation,14.3303348325838
MNG,2013,inflation,10.4906567588241
MNG,2014,inflation,12.2539808129759
MNG,2015,inflation,5.73568281938327
MNG,2016,inflation,0.733272227314397
MNG,2017,inflation,4.30143105302342
MNG,2018,inflation,6.82424790145522
MNG,2019,inflation,7.30106953550729
MNG,2020,inflation,3.7237230614026
MNG,2021,inflation,7.35894657888155
MNG,2022,inflation,15.1509728200805
MNG,2023,inflation,10.347583131434
MNG,2024,inflation,6.1977990165842
MNG,1960,investment_gdp,
MNG,1961,investment_gdp,
MNG,1962,investment_gdp,
MNG,1963,investment_gdp,
MNG,1964,investment_gdp,
MNG,1965,investment_gdp,
MNG,1966,investment_gdp,
MNG,1967,investment_gdp,
MNG,1968,investment_gdp,
MNG,1969,investment_gdp,
MNG,1970,investment_gdp,
MNG,1971,investment_gdp,
MNG,1972,investment_gdp,
MNG,1973,investment_gdp,
MNG,1974,investment_gdp,
MNG,1975,investment_gdp,
MNG,1976,investment_gdp,
MNG,1977,investment_gdp,
MNG,1978,investment_gdp,
MNG,1979,investment_gdp,
MNG,1980,investment_gdp,
MNG,1981,investment_gdp,69.9558718786855
MNG,1982,investment_gdp,70.229340055089
MNG,1983,investment_gdp,58.0062974780677
MNG,1984,investment_gdp,57.8003324002949
MNG,1985,investment_gdp,62.7919911794413
MNG,1986,investment_gdp,63.8526573047986
MNG,1987,investment_gdp,50.8314408909772
MNG,1988,investment_gdp,46.8027904885571
MNG,1989,investment_gdp,47.8010959825887
MNG,1990,investment_gdp,29.0673253770095
MNG,1991,investment_gdp,30.9643591559953
MNG,1992,investment_gdp,25.6548697879487
MNG,1993,investment_gdp,21.0659575413413
MNG,1994,investment_gdp,19.0665976685934
MNG,1995,investment_gdp,26.784995815134
MNG,1996,investment_gdp,26.2010287581871
MNG,1997,investment_gdp,25.0346861382196
MNG,1998,investment_gdp,30.4655243154493
MNG,1999,investment_gdp,31.6881228223749
MNG,2000,investment_gdp,29.0107404848956
MNG,2001,investment_gdp,25.173949785278
MNG,2002,investment_gdp,24.6417075952243
MNG,2003,investment_gdp,32.2627884248842
MNG,2004,investment_gdp,31.1831570262103
MNG,2005,investment_gdp,37.528559156119
MNG,2006,investment_gdp,35.8851879544863
MNG,2007,investment_gdp,38.7051385960366
MNG,2008,investment_gdp,43.5661414829151
MNG,2009,investment_gdp,34.3709459159075
MNG,2010,investment_gdp,42.0869542882428
MNG,2011,investment_gdp,58.1507247959228
MNG,2012,investment_gdp,55.8986192180437
MNG,2013,investment_gdp,53.2757084028233
MNG,2014,investment_gdp,35.1752976434075
MNG,2015,investment_gdp,24.5138485191018
MNG,2016,investment_gdp,22.6294099437432
MNG,2017,investment_gdp,27.4062542965908
MNG,2018,investment_gdp,39.3779275132102
MNG,2019,investment_gdp,35.591845156927
MNG,2020,investment_gdp,22.3835976647751
MNG,2021,investment_gdp,36.7190295728399
MNG,2022,investment_gdp,42.3321000384678
MNG,2023,investment_gdp,33.9003731595217
MNG,2024,investment_gdp,35.5452639328236
MNG,1960,pop_growth,
MNG,1961,pop_growth,3.19009737101048
MNG,1962,pop_growth,3.13670431043954
MNG,1963,pop_growth,2.83225245529327
MNG,1964,pop_growth,2.65921482305515
MNG,1965,pop_growth,2.77357991092692
MNG,1966,pop_growth,2.83923032044886
MNG,1967,pop_growth,2.81640981151285
MNG,1968,pop_growth,2.71421723130521
MNG,1969,pop_growth,2.59655212253032
MNG,1970,pop_growth,2.57979332854632
MNG,1971,pop_growth,2.65116125609439
MNG,1972,pop_growth,2.72552812282035
MNG,1973,pop_growth,2.79069288489164
MNG,1974,pop_growth,2.84411669407914
MNG,1975,pop_growth,2.87961400738083
MNG,1976,pop_growth,2.8906328531479
MNG,1977,pop_growth,2.85072663156536
MNG,1978,pop_growth,2.70522640427833
MNG,1979,pop_growth,2.5116811292293
MNG,1980,pop_growth,2.41987254563328
MNG,1981,pop_growth,2.41124837189573
MNG,1982,pop_growth,2.4096595294372
MNG,1983,pop_growth,2.41973528434082
MNG,1984,pop_growth,2.44417302800377
MNG,1985,pop_growth,2.48520178362189
MNG,1986,pop_growth,2.54098535586882
MNG,1987,pop_growth,2.59594196942848
MNG,1988,pop_growth,2.61153690252887
MNG,1989,pop_growth,2.27901401494206
MNG,1990,pop_growth,-1.20653291340797
MNG,1991,pop_growth,3.12554463819911
MNG,1992,pop_growth,0.112989877088484
MNG,1993,pop_growth,-0.122780957606697
MNG,1994,pop_growth,1.11448441138802
MNG,1995,pop_growth,1.61069462565483
MNG,1996,pop_growth,1.54144516833781
MNG,1997,pop_growth,1.41690699648118
MNG,1998,pop_growth,1.38919318660692
MNG,1999,pop_growth,1.41026329390347
MNG,2000,pop_growth,1.32711144076984
MNG,2001,pop_growth,1.22563721499933
MNG,2002,pop_growth,1.28530335948394
MNG,2003,pop_growth,1.27185524409713
MNG,2004,pop_growth,1.12405283429406
MNG,2005,pop_growth,1.10986290557005
MNG,2006,pop_growth,1.20548331364776
MNG,2007,pop_growth,1.34193846720281
MNG,2008,pop_growth,1.57679522082476
MNG,2009,pop_growth,1.79649232006396
MNG,2010,pop_growth,1.74992683110286
MNG,2011,pop_growth,1.7265777901103
MNG,2012,pop_growth,1.89795214519602
MNG,2013,pop_growth,2.06694708057063
MNG,2014,pop_growth,2.18707605433318
MNG,2015,pop_growth,2.12866951701474
MNG,2016,pop_growth,2.02736957640078
MNG,2017,pop_growth,1.92577883760149
MNG,2018,pop_growth,1.86480192831175
MNG,2019,pop_growth,1.8371507310985
MNG,2020,pop_growth,1.80542008661223
MNG,2021,pop_growth,1.684959051396
MNG,2022,pop_growth,1.46704738017187
MNG,2023,pop_growth,1.3708886685104
MNG,2024,pop_growth,1.24590299529718
MNG,1960,population,977595.0
MNG,1961,population,1009284.0
MNG,1962,population,1041444.0
MNG,1963,population,1071362.0
MNG,1964,population,1100234.0
MNG,1965,population,1131177.0
MNG,1966,population,1163754.0
MNG,1967,population,1196996.0
MNG,1968,population,1229930.0
MNG,1969,population,1262284.0
MNG,1970,population,1295272.0
MNG,1971,population,1330071.0
MNG,1972,population,1366821.0
MNG,1973,population,1405502.0
MNG,1974,population,1446050.0
MNG,1975,population,1488296.0
MNG,1976,population,1531945.0
MNG,1977,population,1576245.0
MNG,1978,population,1619468.0
MNG,1979,population,1660659.0
MNG,1980,population,1701335.0
MNG,1981,population,1742857.0
MNG,1982,population,1785364.0
MNG,1983,population,1829092.0
MNG,1984,population,1874349.0
MNG,1985,population,1921514.0
MNG,1986,population,1970965.0
MNG,1987,population,2022800.0
MNG,1988,population,2076322.0
MNG,1989,population,2124185.0
MNG,1990,population,2098710.0
MNG,1991,population,2165342.0
MNG,1992,population,2167790.0
MNG,1993,population,2165130.0
MNG,1994,population,2189395.0
MNG,1995,population,2224945.0
MNG,1996,population,2259507.0
MNG,1997,population,2291750.0
MNG,1998,population,2323809.0
MNG,1999,population,2356813.0
MNG,2000,population,2388299.0
MNG,2001,population,2417751.0
MNG,2002,population,2449027.0
MNG,2003,population,2480374.0
MNG,2004,population,2508412.0
MNG,2005,population,2536407.0
MNG,2006,population,2567168.0
MNG,2007,population,2601850.0
MNG,2008,population,2643201.0
MNG,2009,population,2691115.0
MNG,2010,population,2738622.0
MNG,2011,population,2786317.0
MNG,2012,population,2839705.0
MNG,2013,population,2899011.0
MNG,2014,population,2963113.0
MNG,2015,population,3026864.0
MNG,2016,population,3088856.0
MNG,2017,population,3148917.0
MNG,2018,population,3208189.0
MNG,2019,population,3267673.0
MNG,2020,population,3327204.0
MNG,2021,population,3383741.0
MNG,2022,population,3433748.0
MNG,2023,population,3481145.0
MNG,2024,population,3524788.0
MNG,1960,trade_gdp,
MNG,1961,trade_gdp,
MNG,1962,trade_gdp,
MNG,1963,trade_gdp,
MNG,1964,trade_gdp,
MNG,1965,trade_gdp,
MNG,1966,trade_gdp,
MNG,1967,trade_gdp,
MNG,1968,trade_gdp,
MNG,1969,trade_gdp,
MNG,1970,trade_gdp,
MNG,1971,trade_gdp,
MNG,1972,trade_gdp,
MNG,1973,trade_gdp,
MNG,1974,trade_gdp,
MNG,1975,trade_gdp,
MNG,1976,trade_gdp,
MNG,1977,trade_gdp,
MNG,1978,trade_gdp,
MNG,1979,trade_gdp,
MNG,1980,trade_gdp,
MNG,1981,trade_gdp,94.9046298489965
MNG,1982,trade_gdp,90.7163276191427
MNG,1983,trade_gdp,89.0299379498623
MNG,1984,trade_gdp,94.2512407238152
MNG,1985,trade_gdp,94.9363378566431
MNG,1986,trade_gdp,111.57131685444
MNG,1987,trade_gdp,103.065555774643
MNG,1988,trade_gdp,94.47149764016
MNG,1989,trade_gdp,76.3641464792647
MNG,1990,trade_gdp,58.6218949695306
MNG,1991,trade_gdp,136.6037874065
MNG,1992,trade_gdp,65.2956469006826
MNG,1993,trade_gdp,129.742059708532
MNG,1994,trade_gdp,99.1572950855527
MNG,1995,trade_gdp,82.1036587592106
MNG,1996,trade_gdp,77.9740756901741
MNG,1997,trade_gdp,99.9914490021753
MNG,1998,trade_gdp,107.351210779428
MNG,1999,trade_gdp,112.241338547745
MNG,2000,trade_gdp,121.886609754208
MNG,2001,trade_gdp,115.81832687888
MNG,2002,trade_gdp,118.517253113943
MNG,2003,trade_gdp,120.299393514881
MNG,2004,trade_gdp,131.329318233554
MNG,2005,trade_gdp,122.381459889773
MNG,2006,trade_gdp,112.929983096983
MNG,2007,trade_gdp,117.880426425377
MNG,2008,trade_gdp,121.198013401183
MNG,2009,trade_gdp,107.813757166177
MNG,2010,trade_gdp,103.350031656557
MNG,2011,trade_gdp,126.999228633482
MNG,2012,trade_gdp,109.588564338415
MNG,2013,trade_gdp,100.311989662943
MNG,2014,trade_gdp,109.322311877187
MNG,2015,trade_gdp,89.653663477814
MNG,2016,trade_gdp,101.055237224997
MNG,2017,trade_gdp,115.932901867963
MNG,2018,trade_gdp,126.355873241513
MNG,2019,trade_gdp,124.396514621165
MNG,2020,trade_gdp,112.838647629317
MNG,2021,trade_gdp,119.098078437771
MNG,2022,trade_gdp,136.327929944516
MNG,2023,trade_gdp,142.864246599181
MNG,2024,trade_gdp,138.448379141249
MNG,1960,working_age_share,56.2503899876738
MNG,1961,working_age_share,55.2084174482022
MNG,1962,working_age_share,54.2078374871032
MNG,1963,working_age_share,53.3199547305417
MNG,1964,working_age_share,52.4697018997777
MNG,1965,working_age_share,51.5849206556183
MNG,1966,working_age_share,50.7089127083559
MNG,1967,working_age_share,49.8980573460323
MNG,1968,working_age_share,49.204101046401
MNG,1969,working_age_share,48.7794550277691
MNG,1970,working_age_share,48.6118933366479
MNG,1971,working_age_share,48.5568815499323
MNG,1972,working_age_share,48.6027797348738
MNG,1973,working_age_share,48.7464976926394
MNG,1974,working_age_share,48.9858058109352
MNG,1975,working_age_share,49.3064721982481
MNG,1976,working_age_share,49.684453423589
MNG,1977,working_age_share,50.10590044882
MNG,1978,working_age_share,50.5869363930203
MNG,1979,working_age_share,51.0734446606572
MNG,1980,working_age_share,51.5175872131041
MNG,1981,working_age_share,51.943232274143
MNG,1982,working_age_share,52.3512145559072
MNG,1983,working_age_share,52.7365763996562
MNG,1984,working_age_share,53.0905538644494
MNG,1985,working_age_share,53.4041264867512
MNG,1986,working_age_share,53.6723381693739
MNG,1987,working_age_share,53.9015112471602
MNG,1988,working_age_share,54.1221819453298
MNG,1989,working_age_share,54.4131278584492
MNG,1990,working_age_share,54.8137312038607
MNG,1991,working_age_share,55.2926363557124
MNG,1992,working_age_share,55.8239096289038
MNG,1993,working_age_share,56.3860326257278
MNG,1994,working_age_share,56.9609635761819
MNG,1995,working_age_share,57.542251516131
MNG,1996,working_age_share,58.1423372341747
MNG,1997,working_age_share,58.7889807494617
MNG,1998,working_age_share,59.5196669076055
MNG,1999,working_age_share,60.3867643917109
MNG,2000,working_age_share,61.395020817194
MNG,2001,working_age_share,62.4782989220444
MNG,2002,working_age_share,63.5780853730559
MNG,2003,working_age_share,64.6521043458951
MNG,2004,working_age_share,65.6534498980943
MNG,2005,working_age_share,66.5329607120998
MNG,2006,working_age_share,67.2532469705549
MNG,2007,working_age_share,67.7956821131261
MNG,2008,working_age_share,68.1495082036908
MNG,2009,working_age_share,68.3012884727797
MNG,2010,working_age_share,68.2617854028453
MNG,2011,working_age_share,68.1901609019881
MNG,2012,working_age_share,68.0762622524602
MNG,2013,working_age_share,67.7570641546867
MNG,2014,working_age_share,67.2583455385159
MNG,2015,working_age_share,66.6300187920446
MNG,2016,working_age_share,65.9081521646192
MNG,2017,working_age_share,65.1412012251141
MNG,2018,working_age_share,64.3450654827184
MNG,2019,working_age_share,63.5207736361981
MNG,2020,working_age_share,62.9278480776094
MNG,2021,working_age_share,62.6443179783416
MNG,2022,working_age_share,62.4988814284639
MNG,2023,working_age_share,62.498927353612
MNG,2024,working_age_share,62.6690528666049
MNP,1960,dependency_ratio,115.331525757949
MNP,1961,dependency_ratio,115.707434052758
MNP,1962,dependency_ratio,116.468392815489
MNP,1963,dependency_ratio,117.005879692447
MNP,1964,dependency_ratio,117.129730912273
MNP,1965,dependency_ratio,116.677221870382
MNP,1966,dependency_ratio,115.448639870077
MNP,1967,dependency_ratio,113.316134153602
MNP,1968,dependency_ratio,110.835850956697
MNP,1969,dependency_ratio,109.852941176471
MNP,1970,dependency_ratio,107.571428571429
MNP,1971,dependency_ratio,102.788772939906
MNP,1972,dependency_ratio,98.4608135699702
MNP,1973,dependency_ratio,94.8617155692826
MNP,1974,dependency_ratio,91.7320774463632
MNP,1975,dependency_ratio,88.7135162219717
MNP,1976,dependency_ratio,85.7314725697786
MNP,1977,dependency_ratio,83.1226075861269
MNP,1978,dependency_ratio,80.7800067241959
MNP,1979,dependency_ratio,78.6070190641248
MNP,1980,dependency_ratio,73.7137788290952
MNP,1981,dependency_ratio,65.8108221125701
MNP,1982,dependency_ratio,58.106960950764
MNP,1983,dependency_ratio,51.5958416925041
MNP,1984,dependency_ratio,46.3485829529774
MNP,1985,dependency_ratio,42.355099736545
MNP,1986,dependency_ratio,39.4798054556989
MNP,1987,dependency_ratio,37.5004809727192
MNP,1988,dependency_ratio,36.1323155216285
MNP,1989,dependency_ratio,35.0665489388142
MNP,1990,dependency_ratio,35.4860894029384
MNP,1991,dependency_ratio,37.6057778742134
MNP,1992,dependency_ratio,39.9702593017132
MNP,1993,dependency_ratio,42.1417303349933
MNP,1994,dependency_ratio,44.2581959622152
MNP,1995,dependency_ratio,45.4369811320755
MNP,1996,dependency_ratio,43.5081876214266
MNP,1997,dependency_ratio,39.8709932530954
MNP,1998,dependency_ratio,36.6141030780881
MNP,1999,dependency_ratio,33.6713173264114
MNP,2000,dependency_ratio,32.639953429708
MNP,2001,dependency_ratio,33.7583126746154
MNP,2002,dependency_ratio,35.2602795219769
MNP,2003,dependency_ratio,36.5811394809913
MNP,2004,dependency_ratio,37.752881611548
MNP,2005,dependency_ratio,38.7657453153514
MNP,2006,dependency_ratio,39.5919118492788
MNP,2007,dependency_ratio,40.2798933739528
MNP,2008,dependency_ratio,40.9023668639053
MNP,2009,dependency_ratio,41.5287406308357
MNP,2010,dependency_ratio,41.933875623196
MNP,2011,dependency_ratio,41.9740988903308
MNP,2012,dependency_ratio,41.9535479053892
MNP,2013,dependency_ratio,42.0298828913716
MNP,2014,dependency_ratio,42.1937593677613
MNP,2015,dependency_ratio,42.3825317855169
MNP,2016,dependency_ratio,42.5419017939864
MNP,2017,dependency_ratio,42.5770547945205
MNP,2018,dependency_ratio,42.4449991292738
MNP,2019,dependency_ratio,42.0908124704771
MNP,2020,dependency_ratio,42.222754204321
MNP,2021,dependency_ratio,43.1749611434492
MNP,2022,dependency_ratio,44.3591591215264
MNP,2023,dependency_ratio,45.6023222060958
MNP,2024,dependency_ratio,46.5285591369382
MNP,1960,gdp_growth,
MNP,1961,gdp_growth,
MNP,1962,gdp_growth,
MNP,1963,gdp_growth,
MNP,1964,gdp_growth,
MNP,1965,gdp_growth,
MNP,1966,gdp_growth,
MNP,1967,gdp_growth,
MNP,1968,gdp_growth,
MNP,1969,gdp_growth,
MNP,1970,gdp_growth,
MNP,1971,gdp_growth,
MNP,1972,gdp_growth,
MNP,1973,gdp_growth,
MNP,1974,gdp_growth,
MNP,1975,gdp_growth,
MNP,1976,gdp_growth,
MNP,1977,gdp_growth,
MNP,1978,gdp_growth,
MNP,1979,gdp_growth,
MNP,1980,gdp_growth,
MNP,1981,gdp_growth,
MNP,1982,gdp_growth,
MNP,1983,gdp_growth,
MNP,1984,gdp_growth,
MNP,1985,gdp_growth,
MNP,1986,gdp_growth,
MNP,1987,gdp_growth,
MNP,1988,gdp_growth,
MNP,1989,gdp_growth,
MNP,1990,gdp_growth,
MNP,1991,gdp_growth,
MNP,1992,gdp_growth,
MNP,1993,gdp_growth,
MNP,1994,gdp_growth,
MNP,1995,gdp_growth,
MNP,1996,gdp_growth,
MNP,1997,gdp_growth,
MNP,1998,gdp_growth,
MNP,1999,gdp_growth,
MNP,2000,gdp_growth,
MNP,2001,gdp_growth,
MNP,2002,gdp_growth,
MNP,2003,gdp_growth,0.343170899107761
MNP,2004,gdp_growth,-3.07797537619699
MNP,2005,gdp_growth,-12.7028934368384
MNP,2006,gdp_growth,-6.87146321746161
MNP,2007,gdp_growth,-6.68402777777779
MNP,2008,gdp_growth,-11.0697674418605
MNP,2009,gdp_growth,-17.5732217573222
MNP,2010,gdp_growth,1.3959390862944
MNP,2011,gdp_growth,-7.38423028785982
MNP,2012,gdp_growth,0.810810810810807
MNP,2013,gdp_growth,2.68096514745308
MNP,2014,gdp_growth,4.177545691906
MNP,2015,gdp_growth,3.38345864661653
MNP,2016,gdp_growth,29.2121212121212
MNP,2017,gdp_growth,23.1707317073171
MNP,2018,gdp_growth,-19.4973343488195
MNP,2019,gdp_growth,-11.4474929044465
MNP,2020,gdp_growth,-29.0598290598291
MNP,2021,gdp_growth,4.96987951807229
MNP,2022,gdp_growth,16.6427546628408
MNP,2023,gdp_growth,
MNP,2024,gdp_growth,
MNP,1960,gdp_pc,
MNP,1961,gdp_pc,
MNP,1962,gdp_pc,
MNP,1963,gdp_pc,
MNP,1964,gdp_pc,
MNP,1965,gdp_pc,
MNP,1966,gdp_pc,
MNP,1967,gdp_pc,
MNP,1968,gdp_pc,
MNP,1969,gdp_pc,
MNP,1970,gdp_pc,
MNP,1971,gdp_pc,
MNP,1972,gdp_pc,
MNP,1973,gdp_pc,
MNP,1974,gdp_pc,
MNP,1975,gdp_pc,
MNP,1976,gdp_pc,
MNP,1977,gdp_pc,
MNP,1978,gdp_pc,
MNP,1979,gdp_pc,
MNP,1980,gdp_pc,
MNP,1981,gdp_pc,
MNP,1982,gdp_pc,
MNP,1983,gdp_pc,
MNP,1984,gdp_pc,
MNP,1985,gdp_pc,
MNP,1986,gdp_pc,
MNP,1987,gdp_pc,
MNP,1988,gdp_pc,
MNP,1989,gdp_pc,
MNP,1990,gdp_pc,
MNP,1991,gdp_pc,
MNP,1992,gdp_pc,
MNP,1993,gdp_pc,
MNP,1994,gdp_pc,
MNP,1995,gdp_pc,
MNP,1996,gdp_pc,
MNP,1997,gdp_pc,
MNP,1998,gdp_pc,
MNP,1999,gdp_pc,
MNP,2000,gdp_pc,
MNP,2001,gdp_pc,
MNP,2002,gdp_pc,24066.5361573445
MNP,2003,gdp_pc,24650.0405531909
MNP,2004,gdp_pc,24445.4618441919
MNP,2005,gdp_pc,21882.2927935415
MNP,2006,gdp_pc,20940.1619770428
MNP,2007,gdp_pc,20117.7037335229
MNP,2008,gdp_pc,18451.3905458787
MNP,2009,gdp_pc,15710.5807282039
MNP,2010,gdp_pc,16293.3059496259
MNP,2011,gdp_pc,15226.1308805108
MNP,2012,gdp_pc,15457.4258192247
MNP,2013,gdp_pc,16015.0349164338
MNP,2014,gdp_pc,16869.5270385638
MNP,2015,gdp_pc,17665.1007493109
MNP,2016,gdp_pc,23158.5744988538
MNP,2017,gdp_pc,28989.3470221339
MNP,2018,gdp_pc,23756.6075820248
MNP,2019,gdp_pc,21451.4401636511
MNP,2020,gdp_pc,15410.1186923944
MNP,2021,gdp_pc,16365.016735395
MNP,2022,gdp_pc,19461.8611129744
MNP,2023,gdp_pc,
MNP,2024,gdp_pc,
MNP,1960,inflation,
MNP,1961,inflation,
MNP,1962,inflation,
MNP,1963,inflation,
MNP,1964,inflation,
MNP,1965,inflation,
MNP,1966,inflation,
MNP,1967,inflation,
MNP,1968,inflation,
MNP,1969,inflation,
MNP,1970,inflation,
MNP,1971,inflation,
MNP,1972,inflation,
MNP,1973,inflation,
MNP,1974,inflation,
MNP,1975,inflation,
MNP,1976,inflation,
MNP,1977,inflation,
MNP,1978,inflation,
MNP,1979,inflation,
MNP,1980,inflation,
MNP,1981,inflation,
MNP,1982,inflation,
MNP,1983,inflation,
MNP,1984,inflation,
MNP,1985,inflation,
MNP,1986,inflation,
MNP,1987,inflation,
MNP,1988,inflation,
MNP,1989,inflation,
MNP,1990,inflation,
MNP,1991,inflation,
MNP,1992,inflation,
MNP,1993,inflation,
MNP,1994,inflation,
MNP,1995,inflation,
MNP,1996,inflation,
MNP,1997,inflation,
MNP,1998,inflation,
MNP,1999,inflation,
MNP,2000,inflation,
MNP,2001,inflation,
MNP,2002,inflation,
MNP,2003,inflation,
MNP,2004,inflation,
MNP,2005,inflation,
MNP,2006,inflation,
MNP,2007,inflation,
MNP,2008,inflation,
MNP,2009,inflation,
MNP,2010,inflation,
MNP,2011,inflation,
MNP,2012,inflation,
MNP,2013,inflation,
MNP,2014,inflation,
MNP,2015,inflation,
MNP,2016,inflation,
MNP,2017,inflation,
MNP,2018,inflation,
MNP,2019,inflation,
MNP,2020,inflation,
MNP,2021,inflation,
MNP,2022,inflation,
MNP,2023,inflation,
MNP,2024,inflation,
MNP,1960,investment_gdp,
MNP,1961,investment_gdp,
MNP,1962,investment_gdp,
MNP,1963,investment_gdp,
MNP,1964,investment_gdp,
MNP,1965,investment_gdp,
MNP,1966,investment_gdp,
MNP,1967,investment_gdp,
MNP,1968,investment_gdp,
MNP,1969,investment_gdp,
MNP,1970,investment_gdp,
MNP,1971,investment_gdp,
MNP,1972,investment_gdp,
MNP,1973,investment_gdp,
MNP,1974,investment_gdp,
MNP,1975,investment_gdp,
MNP,1976,investment_gdp,
MNP,1977,investment_gdp,
MNP,1978,investment_gdp,
MNP,1979,investment_gdp,
MNP,1980,investment_gdp,
MNP,1981,investment_gdp,
MNP,1982,investment_gdp,
MNP,1983,investment_gdp,
MNP,1984,investment_gdp,
MNP,1985,investment_gdp,
MNP,1986,investment_gdp,
MNP,1987,investment_gdp,
MNP,1988,investment_gdp,
MNP,1989,investment_gdp,
MNP,1990,investment_gdp,
MNP,1991,investment_gdp,
MNP,1992,investment_gdp,
MNP,1993,investment_gdp,
MNP,1994,investment_gdp,
MNP,1995,investment_gdp,
MNP,1996,investment_gdp,
MNP,1997,investment_gdp,
MNP,1998,investment_gdp,
MNP,1999,investment_gdp,
MNP,2000,investment_gdp,
MNP,2001,investment_gdp,
MNP,2002,investment_gdp,
MNP,2003,investment_gdp,
MNP,2004,investment_gdp,
MNP,2005,investment_gdp,
MNP,2006,investment_gdp,
